"Estado","Ano","Tipo","Mes","value"
"Chihuahua","2004","Mujeres","Nov",8
"DistritoFederal","2004","Mujeres","Nov",13
"Durango","2004","Mujeres","Nov",160
"Guanajuato","2004","Mujeres","Nov",1148
"Guerrero","2004","Mujeres","Nov",1676
"Hidalgo","2004","Mujeres","Nov",12
"Jalisco","2004","Mujeres","Nov",2082
"Mexico","2004","Mujeres","Nov",323
"Michoacan","2004","Mujeres","Nov",1308
"Morelos","2004","Mujeres","Nov",1166
"Nayarit","2004","Mujeres","Nov",541
"NuevoLeon","2004","Mujeres","Nov",0
"Oaxaca","2004","Mujeres","Nov",196
"Puebla","2004","Mujeres","Nov",715
"Queretaro","2004","Mujeres","Nov",199
"QuintanaRoo","2004","Mujeres","Nov",2
"SanLuisPotosi","2004","Mujeres","Nov",8
"Sinaloa","2004","Mujeres","Nov",309
"Sonora","2004","Mujeres","Nov",93
"Tabasco","2004","Mujeres","Nov",2
"Tamaulipas","2004","Mujeres","Nov",10
"Tlaxcala","2004","Mujeres","Nov",0
"Veracruz","2004","Mujeres","Nov",7
"Yucatan","2004","Mujeres","Nov",1
"Zacatecas","2004","Mujeres","Nov",93
"Total","2004","Mujeres","Nov",10659
"Aguascalientes","2005","Mujeres","Nov",55
"BajaCalifornia","2005","Mujeres","Nov",4
"BajaCaliforniaSur","2005","Mujeres","Nov",3
"Campeche","2005","Mujeres","Nov",1
"Coahuila","2005","Mujeres","Nov",2
"Colima","2005","Mujeres","Nov",464
"Chiapas","2005","Mujeres","Nov",13
"Chihuahua","2005","Mujeres","Nov",12
"DistritoFederal","2005","Mujeres","Nov",11
"Durango","2005","Mujeres","Nov",171
"Guanajuato","2005","Mujeres","Nov",1145
"Guerrero","2005","Mujeres","Nov",1971
"Hidalgo","2005","Mujeres","Nov",7
"Jalisco","2005","Mujeres","Nov",2245
"Mexico","2005","Mujeres","Nov",320
"Michoacan","2005","Mujeres","Nov",1631
"Morelos","2005","Mujeres","Nov",1593
"Nayarit","2005","Mujeres","Nov",692
"NuevoLeon","2005","Mujeres","Nov",4
"Oaxaca","2005","Mujeres","Nov",282
"Puebla","2005","Mujeres","Nov",743
"Queretaro","2005","Mujeres","Nov",157
"QuintanaRoo","2005","Mujeres","Nov",6
"SanLuisPotosi","2005","Mujeres","Nov",10
"Sinaloa","2005","Mujeres","Nov",331
"Sonora","2005","Mujeres","Nov",147
"Tabasco","2005","Mujeres","Nov",1
"Tamaulipas","2005","Mujeres","Nov",14
"Tlaxcala","2005","Mujeres","Nov",1
"Veracruz","2005","Mujeres","Nov",7
"Yucatan","2005","Mujeres","Nov",3
"Zacatecas","2005","Mujeres","Nov",120
"Total","2005","Mujeres","Nov",12166
"Aguascalientes","2006","Mujeres","Nov",44
"BajaCalifornia","2006","Mujeres","Nov",5
"BajaCaliforniaSur","2006","Mujeres","Nov",7
"Campeche","2006","Mujeres","Nov",2
"Coahuila","2006","Mujeres","Nov",2
"Colima","2006","Mujeres","Nov",356
"Chiapas","2006","Mujeres","Nov",12
"Chihuahua","2006","Mujeres","Nov",12
"DistritoFederal","2006","Mujeres","Nov",13
"Durango","2006","Mujeres","Nov",148
"Guanajuato","2006","Mujeres","Nov",817
"Guerrero","2006","Mujeres","Nov",1842
"Hidalgo","2006","Mujeres","Nov",6
"Jalisco","2006","Mujeres","Nov",2131
"Mexico","2006","Mujeres","Nov",328
"Michoacan","2006","Mujeres","Nov",1216
"Morelos","2006","Mujeres","Nov",978
"Nayarit","2006","Mujeres","Nov",548
"NuevoLeon","2006","Mujeres","Nov",2
"Oaxaca","2006","Mujeres","Nov",162
"Puebla","2006","Mujeres","Nov",605
"Queretaro","2006","Mujeres","Nov",135
"QuintanaRoo","2006","Mujeres","Nov",1
"SanLuisPotosi","2006","Mujeres","Nov",4
"Sinaloa","2006","Mujeres","Nov",349
"Sonora","2006","Mujeres","Nov",104
"Tabasco","2006","Mujeres","Nov",2
"Tamaulipas","2006","Mujeres","Nov",7
"Tlaxcala","2006","Mujeres","Nov",0
"Veracruz","2006","Mujeres","Nov",5
"Yucatan","2006","Mujeres","Nov",2
"Zacatecas","2006","Mujeres","Nov",101
"Total","2006","Mujeres","Nov",9946
"Aguascalientes","2007","Mujeres","Nov",58
"BajaCalifornia","2007","Mujeres","Nov",0
"BajaCaliforniaSur","2007","Mujeres","Nov",4
"Campeche","2007","Mujeres","Nov",2
"Coahuila","2007","Mujeres","Nov",0
"Colima","2007","Mujeres","Nov",352
"Chiapas","2007","Mujeres","Nov",15
"Chihuahua","2007","Mujeres","Nov",6
"DistritoFederal","2007","Mujeres","Nov",22
"Durango","2007","Mujeres","Nov",139
"Guanajuato","2007","Mujeres","Nov",834
"Guerrero","2007","Mujeres","Nov",1860
"Hidalgo","2007","Mujeres","Nov",3
"Jalisco","2007","Mujeres","Nov",1762
"Mexico","2007","Mujeres","Nov",295
"Michoacan","2007","Mujeres","Nov",1125
"Morelos","2007","Mujeres","Nov",1085
"Nayarit","2007","Mujeres","Nov",515
"NuevoLeon","2007","Mujeres","Nov",7
"Oaxaca","2007","Mujeres","Nov",234
"Puebla","2007","Mujeres","Nov",582
"Queretaro","2007","Mujeres","Nov",107
"QuintanaRoo","2007","Mujeres","Nov",2
"SanLuisPotosi","2007","Mujeres","Nov",13
"Sinaloa","2007","Mujeres","Nov",285
"Sonora","2007","Mujeres","Nov",102
"Tabasco","2007","Mujeres","Nov",4
"Tamaulipas","2007","Mujeres","Nov",3
"Tlaxcala","2007","Mujeres","Nov",0
"Veracruz","2007","Mujeres","Nov",6
"Yucatan","2007","Mujeres","Nov",2
"Zacatecas","2007","Mujeres","Nov",90
"Total","2007","Mujeres","Nov",9514
"Aguascalientes","2008","Mujeres","Nov",49
"BajaCalifornia","2008","Mujeres","Nov",7
"BajaCaliforniaSur","2008","Mujeres","Nov",6
"Campeche","2008","Mujeres","Nov",1
"Coahuila","2008","Mujeres","Nov",4
"Colima","2008","Mujeres","Nov",406
"Chiapas","2008","Mujeres","Nov",18
"Chihuahua","2008","Mujeres","Nov",7
"DistritoFederal","2008","Mujeres","Nov",20
"Durango","2008","Mujeres","Nov",160
"Guanajuato","2008","Mujeres","Nov",553
"Guerrero","2008","Mujeres","Nov",1819
"Hidalgo","2008","Mujeres","Nov",2
"Jalisco","2008","Mujeres","Nov",1704
"Mexico","2008","Mujeres","Nov",435
"Michoacan","2008","Mujeres","Nov",1440
"Morelos","2008","Mujeres","Nov",1089
"Nayarit","2008","Mujeres","Nov",551
"NuevoLeon","2008","Mujeres","Nov",3
"Oaxaca","2008","Mujeres","Nov",229
"Puebla","2008","Mujeres","Nov",554
"Queretaro","2008","Mujeres","Nov",132
"QuintanaRoo","2008","Mujeres","Nov",3
"SanLuisPotosi","2008","Mujeres","Nov",4
"Sinaloa","2008","Mujeres","Nov",442
"Sonora","2008","Mujeres","Nov",123
"Tabasco","2008","Mujeres","Nov",2
"Tamaulipas","2008","Mujeres","Nov",13
"Tlaxcala","2008","Mujeres","Nov",0
"Veracruz","2008","Mujeres","Nov",7
"Yucatan","2008","Mujeres","Nov",3
"Zacatecas","2008","Mujeres","Nov",120
"Total","2008","Mujeres","Nov",9906
"Aguascalientes","2009","Mujeres","Nov",64
"BajaCalifornia","2009","Mujeres","Nov",4
"BajaCaliforniaSur","2009","Mujeres","Nov",2
"Campeche","2009","Mujeres","Nov",6
"Coahuila","2009","Mujeres","Nov",0
"Colima","2009","Mujeres","Nov",423
"Chiapas","2009","Mujeres","Nov",18
"Chihuahua","2009","Mujeres","Nov",7
"DistritoFederal","2009","Mujeres","Nov",13
"Durango","2009","Mujeres","Nov",140
"Guanajuato","2009","Mujeres","Nov",837
"Guerrero","2009","Mujeres","Nov",2334
"Hidalgo","2009","Mujeres","Nov",5
"Jalisco","2009","Mujeres","Nov",1945
"Mexico","2009","Mujeres","Nov",394
"Michoacan","2009","Mujeres","Nov",1390
"Morelos","2009","Mujeres","Nov",1144
"Nayarit","2009","Mujeres","Nov",533
"NuevoLeon","2009","Mujeres","Nov",5
"Oaxaca","2009","Mujeres","Nov",206
"Puebla","2009","Mujeres","Nov",570
"Queretaro","2009","Mujeres","Nov",105
"QuintanaRoo","2009","Mujeres","Nov",2
"SanLuisPotosi","2009","Mujeres","Nov",7
"Sinaloa","2009","Mujeres","Nov",398
"Sonora","2009","Mujeres","Nov",111
"Tabasco","2009","Mujeres","Nov",2
"Tamaulipas","2009","Mujeres","Nov",8
"Tlaxcala","2009","Mujeres","Nov",3
"Veracruz","2009","Mujeres","Nov",9
"Yucatan","2009","Mujeres","Nov",4
"Zacatecas","2009","Mujeres","Nov",111
"Total","2009","Mujeres","Nov",10800
"Aguascalientes","2010","Mujeres","Nov",52
"BajaCalifornia","2010","Mujeres","Nov",6
"BajaCaliforniaSur","2010","Mujeres","Nov",2
"Campeche","2010","Mujeres","Nov",1
"Coahuila","2010","Mujeres","Nov",4
"Colima","2010","Mujeres","Nov",374
"Chiapas","2010","Mujeres","Nov",11
"Chihuahua","2010","Mujeres","Nov",11
"DistritoFederal","2010","Mujeres","Nov",17
"Durango","2010","Mujeres","Nov",170
"Guanajuato","2010","Mujeres","Nov",796
"Guerrero","2010","Mujeres","Nov",1815
"Hidalgo","2010","Mujeres","Nov",4
"Jalisco","2010","Mujeres","Nov",1619
"Mexico","2010","Mujeres","Nov",309
"Michoacan","2010","Mujeres","Nov",1003
"Morelos","2010","Mujeres","Nov",937
"Nayarit","2010","Mujeres","Nov",407
"NuevoLeon","2010","Mujeres","Nov",6
"Oaxaca","2010","Mujeres","Nov",219
"Puebla","2010","Mujeres","Nov",451
"Queretaro","2010","Mujeres","Nov",129
"QuintanaRoo","2010","Mujeres","Nov",7
"SanLuisPotosi","2010","Mujeres","Nov",7
"Sinaloa","2010","Mujeres","Nov",326
"Sonora","2010","Mujeres","Nov",83
"Tabasco","2010","Mujeres","Nov",1
"Tamaulipas","2010","Mujeres","Nov",3
"Tlaxcala","2010","Mujeres","Nov",4
"Veracruz","2010","Mujeres","Nov",4
"Yucatan","2010","Mujeres","Nov",1
"Zacatecas","2010","Mujeres","Nov",84
"Total","2010","Mujeres","Nov",8863
"Aguascalientes","2011","Mujeres","Nov",79
"BajaCalifornia","2011","Mujeres","Nov",1
"BajaCaliforniaSur","2011","Mujeres","Nov",7
"Campeche","2011","Mujeres","Nov",1
"Coahuila","2011","Mujeres","Nov",4
"Colima","2011","Mujeres","Nov",437
"Chiapas","2011","Mujeres","Nov",17
"Chihuahua","2011","Mujeres","Nov",6
"DistritoFederal","2011","Mujeres","Nov",22
"Durango","2011","Mujeres","Nov",189
"Guanajuato","2011","Mujeres","Nov",1118
"Guerrero","2011","Mujeres","Nov",2845
"Hidalgo","2011","Mujeres","Nov",6
"Jalisco","2011","Mujeres","Nov",1949
"Mexico","2011","Mujeres","Nov",553
"Michoacan","2011","Mujeres","Nov",1558
"Morelos","2011","Mujeres","Nov",1561
"Nayarit","2011","Mujeres","Nov",619
"NuevoLeon","2011","Mujeres","Nov",8
"Oaxaca","2011","Mujeres","Nov",285
"Puebla","2011","Mujeres","Nov",716
"Queretaro","2011","Mujeres","Nov",222
"QuintanaRoo","2011","Mujeres","Nov",8
"SanLuisPotosi","2011","Mujeres","Nov",8
"Sinaloa","2011","Mujeres","Nov",517
"Sonora","2011","Mujeres","Nov",154
"Tabasco","2011","Mujeres","Nov",6
"Tamaulipas","2011","Mujeres","Nov",10
"Tlaxcala","2011","Mujeres","Nov",1
"Veracruz","2011","Mujeres","Nov",3
"Yucatan","2011","Mujeres","Nov",4
"Zacatecas","2011","Mujeres","Nov",115
"Total","2011","Mujeres","Nov",13029
"Aguascalientes","2012","Mujeres","Nov",60
"BajaCalifornia","2012","Mujeres","Nov",4
"BajaCaliforniaSur","2012","Mujeres","Nov",6
"Campeche","2012","Mujeres","Nov",6
"Coahuila","2012","Mujeres","Nov",1
"Colima","2012","Mujeres","Nov",447
"Chiapas","2012","Mujeres","Nov",14
"Chihuahua","2012","Mujeres","Nov",5
"DistritoFederal","2012","Mujeres","Nov",11
"Durango","2012","Mujeres","Nov",217
"Guanajuato","2012","Mujeres","Nov",741
"Guerrero","2012","Mujeres","Nov",2652
"Hidalgo","2012","Mujeres","Nov",6
"Jalisco","2012","Mujeres","Nov",1605
"Mexico","2012","Mujeres","Nov",409
"Michoacan","2012","Mujeres","Nov",1266
"Morelos","2012","Mujeres","Nov",1061
"Nayarit","2012","Mujeres","Nov",585
"NuevoLeon","2012","Mujeres","Nov",5
"Oaxaca","2012","Mujeres","Nov",239
"Puebla","2012","Mujeres","Nov",593
"Queretaro","2012","Mujeres","Nov",172
"QuintanaRoo","2012","Mujeres","Nov",3
"SanLuisPotosi","2012","Mujeres","Nov",13
"Sinaloa","2012","Mujeres","Nov",456
"Sonora","2012","Mujeres","Nov",132
"Tabasco","2012","Mujeres","Nov",2
"Tamaulipas","2012","Mujeres","Nov",16
"Tlaxcala","2012","Mujeres","Nov",2
"Veracruz","2012","Mujeres","Nov",12
"Yucatan","2012","Mujeres","Nov",0
"Zacatecas","2012","Mujeres","Nov",123
"Total","2012","Mujeres","Nov",10864
"Aguascalientes","2013","Mujeres","Nov",46
"BajaCalifornia","2013","Mujeres","Nov",1
"BajaCaliforniaSur","2013","Mujeres","Nov",1
"Campeche","2013","Mujeres","Nov",2
"Coahuila","2013","Mujeres","Nov",0
"Colima","2013","Mujeres","Nov",412
"Chiapas","2013","Mujeres","Nov",12
"Chihuahua","2013","Mujeres","Nov",10
"DistritoFederal","2013","Mujeres","Nov",9
"Durango","2013","Mujeres","Nov",197
"Guanajuato","2013","Mujeres","Nov",865
"Guerrero","2013","Mujeres","Nov",3270
"Hidalgo","2013","Mujeres","Nov",10
"Jalisco","2013","Mujeres","Nov",1636
"Mexico","2013","Mujeres","Nov",517
"Michoacan","2013","Mujeres","Nov",1407
"Morelos","2013","Mujeres","Nov",1137
"Nayarit","2013","Mujeres","Nov",634
"NuevoLeon","2013","Mujeres","Nov",2
"Oaxaca","2013","Mujeres","Nov",275
"Puebla","2013","Mujeres","Nov",542
"Queretaro","2013","Mujeres","Nov",147
"QuintanaRoo","2013","Mujeres","Nov",2
"SanLuisPotosi","2013","Mujeres","Nov",7
"Sinaloa","2013","Mujeres","Nov",495
"Sonora","2013","Mujeres","Nov",114
"Tabasco","2013","Mujeres","Nov",1
"Tamaulipas","2013","Mujeres","Nov",11
"Tlaxcala","2013","Mujeres","Nov",2
"Veracruz","2013","Mujeres","Nov",4
"Yucatan","2013","Mujeres","Nov",0
"Zacatecas","2013","Mujeres","Nov",96
"Total","2013","Mujeres","Nov",11864
"Aguascalientes","2003","General","Dic",61
"BajaCalifornia","2003","General","Dic",1
"BajaCaliforniaSur","2003","General","Dic",2
"Campeche","2003","General","Dic",4
"Coahuila","2003","General","Dic",3
"Colima","2003","General","Dic",722
"Chiapas","2003","General","Dic",17
"Chihuahua","2003","General","Dic",6
"DistritoFederal","2003","General","Dic",14
"Durango","2003","General","Dic",284
"Guanajuato","2003","General","Dic",1341
"Guerrero","2003","General","Dic",1905
"Hidalgo","2003","General","Dic",11
"Jalisco","2003","General","Dic",3204
"Mexico","2003","General","Dic",709
"Michoacan","2003","General","Dic",1822
"Morelos","2003","General","Dic",1797
"Nayarit","2003","General","Dic",1097
"NuevoLeon","2003","General","Dic",18
"Oaxaca","2003","General","Dic",241
"Puebla","2003","General","Dic",949
"Queretaro","2003","General","Dic",240
"QuintanaRoo","2003","General","Dic",10
"SanLuisPotosi","2003","General","Dic",7
"Sinaloa","2003","General","Dic",368
"Sonora","2003","General","Dic",672
"Tabasco","2003","General","Dic",0
"Tamaulipas","2003","General","Dic",8
"Tlaxcala","2003","General","Dic",0
"Veracruz","2003","General","Dic",6
"Yucatan","2003","General","Dic",2
"Zacatecas","2003","General","Dic",110
"Total","2003","General","Dic",15631
"Aguascalientes","2004","General","Dic",120
"BajaCalifornia","2004","General","Dic",0
"BajaCaliforniaSur","2004","General","Dic",2
"Campeche","2004","General","Dic",1
"Coahuila","2004","General","Dic",2
"Colima","2004","General","Dic",632
"Chiapas","2004","General","Dic",21
"Chihuahua","2004","General","Dic",7
"DistritoFederal","2004","General","Dic",6
"Durango","2004","General","Dic",213
"Guanajuato","2004","General","Dic",986
"Guerrero","2004","General","Dic",1603
"Hidalgo","2004","General","Dic",3
"Jalisco","2004","General","Dic",2485
"Mexico","2004","General","Dic",265
"Michoacan","2004","General","Dic",1308
"Morelos","2004","General","Dic",1237
"Nayarit","2004","General","Dic",801
"NuevoLeon","2004","General","Dic",1
"Oaxaca","2004","General","Dic",233
"Puebla","2004","General","Dic",909
"Queretaro","2004","General","Dic",146
"QuintanaRoo","2004","General","Dic",1
"SanLuisPotosi","2004","General","Dic",10
"Sinaloa","2004","General","Dic",352
"Sonora","2004","General","Dic",80
"Tabasco","2004","General","Dic",0
"Tamaulipas","2004","General","Dic",7
"Tlaxcala","2004","General","Dic",0
"Veracruz","2004","General","Dic",8
"Yucatan","2004","General","Dic",1
"Zacatecas","2004","General","Dic",99
"Total","2004","General","Dic",11539
"Aguascalientes","2005","General","Dic",53
"BajaCalifornia","2005","General","Dic",7
"BajaCaliforniaSur","2005","General","Dic",2
"Campeche","2005","General","Dic",0
"Coahuila","2005","General","Dic",0
"Colima","2005","General","Dic",587
"Chiapas","2005","General","Dic",21
"Chihuahua","2005","General","Dic",5
"DistritoFederal","2005","General","Dic",25
"Durango","2005","General","Dic",202
"Guanajuato","2005","General","Dic",1398
"Guerrero","2005","General","Dic",2181
"Hidalgo","2005","General","Dic",8
"Jalisco","2005","General","Dic",2672
"Mexico","2005","General","Dic",346
"Michoacan","2005","General","Dic",1673
"Morelos","2005","General","Dic",1506
"Nayarit","2005","General","Dic",716
"NuevoLeon","2005","General","Dic",4
"Oaxaca","2005","General","Dic",279
"Puebla","2005","General","Dic",960
"Queretaro","2005","General","Dic",177
"QuintanaRoo","2005","General","Dic",9
"SanLuisPotosi","2005","General","Dic",2
"Sinaloa","2005","General","Dic",276
"Sonora","2005","General","Dic",163
"Tabasco","2005","General","Dic",0
"Tamaulipas","2005","General","Dic",6
"Tlaxcala","2005","General","Dic",0
"Veracruz","2005","General","Dic",3
"Yucatan","2005","General","Dic",5
"Zacatecas","2005","General","Dic",142
"Total","2005","General","Dic",13428
"Aguascalientes","2006","General","Dic",67
"BajaCalifornia","2006","General","Dic",1
"BajaCaliforniaSur","2006","General","Dic",4
"Campeche","2006","General","Dic",1
"Coahuila","2006","General","Dic",2
"Colima","2006","General","Dic",498
"Chiapas","2006","General","Dic",15
"Chihuahua","2006","General","Dic",4
"DistritoFederal","2006","General","Dic",27
"Durango","2006","General","Dic",244
"Guanajuato","2006","General","Dic",1079
"Guerrero","2006","General","Dic",2717
"Hidalgo","2006","General","Dic",9
"Jalisco","2006","General","Dic",2862
"Mexico","2006","General","Dic",426
"Michoacan","2006","General","Dic",1782
"Morelos","2006","General","Dic",1548
"Nayarit","2006","General","Dic",832
"NuevoLeon","2006","General","Dic",1
"Oaxaca","2006","General","Dic",272
"Puebla","2006","General","Dic",991
"Queretaro","2006","General","Dic",269
"QuintanaRoo","2006","General","Dic",3
"SanLuisPotosi","2006","General","Dic",7
"Sinaloa","2006","General","Dic",416
"Sonora","2006","General","Dic",91
"Tabasco","2006","General","Dic",0
"Tamaulipas","2006","General","Dic",4
"Tlaxcala","2006","General","Dic",2
"Veracruz","2006","General","Dic",9
"Yucatan","2006","General","Dic",3
"Zacatecas","2006","General","Dic",168
"Total","2006","General","Dic",14354
"Aguascalientes","2007","General","Dic",68
"BajaCalifornia","2007","General","Dic",1
"BajaCaliforniaSur","2007","General","Dic",2
"Campeche","2007","General","Dic",2
"Coahuila","2007","General","Dic",1
"Colima","2007","General","Dic",731
"Chiapas","2007","General","Dic",26
"Chihuahua","2007","General","Dic",10
"DistritoFederal","2007","General","Dic",14
"Durango","2007","General","Dic",171
"Guanajuato","2007","General","Dic",1187
"Guerrero","2007","General","Dic",2475
"Hidalgo","2007","General","Dic",9
"Jalisco","2007","General","Dic",2506
"Mexico","2007","General","Dic",374
"Michoacan","2007","General","Dic",1439
"Morelos","2007","General","Dic",1541
"Nayarit","2007","General","Dic",782
"NuevoLeon","2007","General","Dic",4
"Oaxaca","2007","General","Dic",328
"Puebla","2007","General","Dic",866
"Queretaro","2007","General","Dic",174
"QuintanaRoo","2007","General","Dic",3
"SanLuisPotosi","2007","General","Dic",10
"Sinaloa","2007","General","Dic",361
"Sonora","2007","General","Dic",52
"Tabasco","2007","General","Dic",1
"Tamaulipas","2007","General","Dic",8
"Tlaxcala","2007","General","Dic",6
"Veracruz","2007","General","Dic",18
"Yucatan","2007","General","Dic",1
"Zacatecas","2007","General","Dic",114
"Total","2007","General","Dic",13285
"Aguascalientes","2008","General","Dic",97
"BajaCalifornia","2008","General","Dic",7
"BajaCaliforniaSur","2008","General","Dic",4
"Campeche","2008","General","Dic",5
"Coahuila","2008","General","Dic",11
"Colima","2008","General","Dic",953
"Chiapas","2008","General","Dic",31
"Chihuahua","2008","General","Dic",12
"DistritoFederal","2008","General","Dic",28
"Durango","2008","General","Dic",366
"Guanajuato","2008","General","Dic",1302
"Guerrero","2008","General","Dic",3703
"Hidalgo","2008","General","Dic",9
"Jalisco","2008","General","Dic",3749
"Mexico","2008","General","Dic",719
"Michoacan","2008","General","Dic",2506
"Morelos","2008","General","Dic",2215
"Nayarit","2008","General","Dic",1156
"NuevoLeon","2008","General","Dic",9
"Oaxaca","2008","General","Dic",512
